Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2486,8,"M:System.CodeDom.CodeLinePragma.#ctor(System.String,System.Int32)",,,,,"return new CodeLinePragma(_fileName, lineNumber);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2464,4,T:System.CodeDom.CodeLinePragma,,,,,"private static void AlignText(Activity activity, ref string expressionText, out CodeLinePragma pragma)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2416,8,T:System.CodeDom.CodeCompileUnit,,,,,var imports = _compileUnit.GetImports();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2415,8,T:System.CodeDom.CodeCompileUnit,,,,,var code = _compileUnit.GetCode(_settings.Language);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2407,8,T:System.CodeDom.Compiler.CodeGeneratorOptions,,,,,"codeDomProvider.GenerateCodeFromNamespace(_codeNamespace, indentedTextWriter,              new CodeGeneratorOptions());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2407,8,M:System.CodeDom.Compiler.CodeGeneratorOptions.#ctor,,,,,"codeDomProvider.GenerateCodeFromNamespace(_codeNamespace, indentedTextWriter,              new CodeGeneratorOptions());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2407,8,T:System.CodeDom.CodeNamespace,,,,,"codeDomProvider.GenerateCodeFromNamespace(_codeNamespace, indentedTextWriter,              new CodeGeneratorOptions());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2407,8,"M:System.CodeDom.Compiler.CodeDomProvider.GenerateCodeFromNamespace(System.CodeDom.CodeNamespace,System.IO.TextWriter,System.CodeDom.Compiler.CodeGeneratorOptions)",,,,,"codeDomProvider.GenerateCodeFromNamespace(_codeNamespace, indentedTextWriter,              new CodeGeneratorOptions());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2405,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,using var codeDomProvider = CodeDomProvider.CreateProvider(_settings.Language);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2405,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,using var codeDomProvider = CodeDomProvider.CreateProvider(_settings.Language);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2405,8,M:System.CodeDom.Compiler.CodeDomProvider.CreateProvider(System.String),,,,,using var codeDomProvider = CodeDomProvider.CreateProvider(_settings.Language);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2368,4,T:System.CodeDom.CodeConditionStatement,,,,,private CodeConditionStatement GenerateLocationReferenceCheck(MemberData memberData)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2396,8,T:System.CodeDom.CodeConditionStatement,,,,,"var locationStatement = new CodeConditionStatement(              locationExpression,              returnStatement);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2396,8,"M:System.CodeDom.CodeConditionStatement.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeStatement[])",,,,,"var locationStatement = new CodeConditionStatement(              locationExpression,              returnStatement);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,T:System.CodeDom.CodePrimitiveExpression,,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,M:System.CodeDom.CodePrimitiveExpression.#ctor(System.Object),,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,T:System.CodeDom.CodeExpression,,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,P:System.CodeDom.CodeMethodReturnStatement.Expression,,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,T:System.CodeDom.CodeMethodReturnStatement,,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2391,8,M:System.CodeDom.CodeMethodReturnStatement.#ctor,,,,,var returnStatement = new CodeMethodReturnStatement          {              Expression = new CodePrimitiveExpression(false)          };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2386,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationExpression = new CodeBinaryOperatorExpression(              locationNameExpression,              CodeBinaryOperatorType.BooleanOr,              locationTypeExpression);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2386,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationExpression = new CodeBinaryOperatorExpression(              locationNameExpression,              CodeBinaryOperatorType.BooleanOr,              locationTypeExpression);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2386,8,F:System.CodeDom.CodeBinaryOperatorType.BooleanOr,,,,,"var locationExpression = new CodeBinaryOperatorExpression(              locationNameExpression,              CodeBinaryOperatorType.BooleanOr,              locationTypeExpression);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2386,8,T:System.CodeDom.CodeBinaryOperatorExpression,,,,,"var locationExpression = new CodeBinaryOperatorExpression(              locationNameExpression,              CodeBinaryOperatorType.BooleanOr,              locationTypeExpression);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2386,8,"M:System.CodeDom.CodeBinaryOperatorExpression.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeBinaryOperatorType,System.CodeDom.CodeExpression)",,,,,"var locationExpression = new CodeBinaryOperatorExpression(              locationNameExpression,              CodeBinaryOperatorType.BooleanOr,              locationTypeExpression);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,T:System.CodeDom.CodeTypeOfExpression,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,M:System.CodeDom.CodeTypeOfExpression.#ctor(System.Type),,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,F:System.CodeDom.CodeBinaryOperatorType.IdentityInequality,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,T:System.CodeDom.CodePropertyReferenceExpression,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,"M:System.CodeDom.CodePropertyReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,T:System.CodeDom.CodeBinaryOperatorExpression,,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2381,8,"M:System.CodeDom.CodeBinaryOperatorExpression.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeBinaryOperatorType,System.CodeDom.CodeExpression)",,,,,"var locationTypeExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Type""),              CodeBinaryOperatorType.IdentityInequality,              new CodeTypeOfExpression(memberData.Type));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,T:System.CodeDom.CodePrimitiveExpression,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,M:System.CodeDom.CodePrimitiveExpression.#ctor(System.Object),,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,T:System.CodeDom.CodeBinaryOperatorType,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,F:System.CodeDom.CodeBinaryOperatorType.IdentityInequality,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,T:System.CodeDom.CodePropertyReferenceExpression,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,"M:System.CodeDom.CodePropertyReferenceExpression.#ctor(System.CodeDom.CodeExpression,System.String)",,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,T:System.CodeDom.CodeBinaryOperatorExpression,,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,2376,8,"M:System.CodeDom.CodeBinaryOperatorExpression.#ctor(System.CodeDom.CodeExpression,System.CodeDom.CodeBinaryOperatorType,System.CodeDom.CodeExpression)",,,,,"var locationNameExpression = new CodeBinaryOperatorExpression(              new CodePropertyReferenceExpression(indexer, ""Name""),              CodeBinaryOperatorType.IdentityInequality,              new CodePrimitiveExpression(memberData.Name));"
